ax,ay,az,gx,gy,gz,mx,my,mz
1024,-1,16867,-0.001067,0.014405,-0.006402,58,28,-148
1026,-11,16885,-0.001067,0.014405,-0.006402,57,28,-148
1027,-8,16871,-0.000534,0.014405,-0.006402,57,28,-148
993,-9,16877,-0.000534,0.014939,-0.006402,57,28,-148
988,-21,16864,-0.000534,0.014405,-0.006402,57,28,-148
987,-24,16859,-0.000534,0.014405,-0.006402,57,28,-148
986,-25,16872,-0.000534,0.014939,-0.006402,58,28,-148
987,-23,16877,-0.000534,0.014405,-0.006402,57,28,-148
979,7,16890,-0.000534,0.014405,-0.006402,57,28,-148
984,18,16879,-0.000534,0.014405,-0.006402,57,28,-148
978,11,16886,-0.001067,0.014405,-0.006402,58,28,-148
987,13,16877,-0.001067,0.014405,-0.006402,58,28,-148
986,13,16876,-0.001067,0.014405,-0.006402,58,28,-148
983,21,16866,-0.001067,0.014405,-0.006402,58,28,-148
985,23,16866,-0.001067,0.014405,-0.006402,58,28,-148
986,23,16848,-0.001067,0.014405,-0.006402,58,28,-148
993,-7,16837,-0.001067,0.014405,-0.006402,58,28,-148
986,-9,16854,-0.001067,0.014405,-0.005869,58,28,-148
985,-5,16854,-0.001067,0.014405,-0.005869,57,28,-149
981,4,16867,-0.001067,0.014405,-0.005869,57,28,-149
981,10,16840,-0.001067,0.014405,-0.005335,57,28,-149
988,6,16852,-0.001067,0.014405,-0.005869,57,29,-148
988,13,16839,-0.001067,0.014939,-0.005869,58,28,-149
1020,8,16850,-0.001067,0.014939,-0.005869,57,28,-149
1017,-1,16854,-0.001067,0.014939,-0.005869,57,28,-149
1019,-5,16834,-0.001067,0.014939,-0.005869,57,28,-148
1024,-9,16831,-0.001067,0.014939,-0.006402,57,28,-148
1024,-18,16829,-0.001067,0.014939,-0.006402,58,28,-148
1021,-4,16857,-0.000534,0.014939,-0.006402,58,28,-148
1020,-1,16833,-0.000534,0.014939,-0.006402,58,28,-148
1016,-5,16839,-0.000534,0.014405,-0.006402,57,28,-148
984,-1,16838,-0.001067,0.014405,-0.006402,58,28,-148
986,3,16835,-0.001067,0.014405,-0.005869,57,28,-149
990,6,16847,-0.000534,0.014405,-0.005869,57,28,-149
994,11,16841,-0.000534,0.014405,-0.005869,58,28,-148
997,17,16851,-0.000534,0.014405,-0.006402,58,28,-148
1009,-1,16842,-0.001067,0.014405,-0.006402,57,28,-148
1009,0,16876,-0.001067,0.014405,-0.006402,57,28,-148
1014,-8,16882,-0.001067,0.014405,-0.005869,58,28,-148
1016,-5,16882,-0.001067,0.014405,-0.005869,58,27,-148
1018,-2,16894,-0.001067,0.014405,-0.005869,58,27,-148
1020,-8,16888,-0.001067,0.014405,-0.005869,58,27,-149
1019,-12,16902,-0.001067,0.014405,-0.005869,58,27,-149
1019,-15,16887,-0.001067,0.014405,-0.005869,58,27,-149
1004,-25,16886,-0.001067,0.014405,-0.005869,58,26,-149
999,-18,16869,-0.001067,0.014405,-0.005869,57,27,-149
1004,-18,16862,-0.001067,0.014405,-0.006402,57,27,-149
1000,-29,16856,-0.001067,0.014405,-0.006402,57,27,-149
993,-21,16850,-0.001067,0.014405,-0.006402,57,27,-149
986,-13,16864,-0.001067,0.013872,-0.006402,57,27,-148
986,-16,16847,-0.001067,0.013872,-0.005869,57,27,-148
991,-23,16865,-0.001067,0.013872,-0.005869,58,27,-148
999,-18,16872,-0.001067,0.013872,-0.005869,57,27,-148
997,-28,16872,-0.001067,0.013872,-0.005869,58,27,-148
995,-30,16876,-0.001067,0.013872,-0.005869,58,27,-148
1003,-31,16867,-0.001067,0.013872,-0.005869,58,27,-148
1000,-27,16864,-0.001067,0.013872,-0.005869,58,27,-148
998,-36,16849,-0.001067,0.013872,-0.005869,58,27,-148
994,-40,16856,-0.001067,0.013872,-0.006402,58,27,-148
984,-38,16839,-0.001067,0.014405,-0.006402,58,27,-148
987,-31,16841,-0.001067,0.014405,-0.006402,58,28,-148
990,-28,16844,-0.001067,0.014405,-0.006402,57,28,-148
987,-25,16841,-0.001067,0.014405,-0.006402,57,27,-148
983,-18,16850,-0.001067,0.014405,-0.006402,57,28,-148
991,-32,16850,-0.001067,0.014405,-0.006402,58,27,-148
1007,3,16858,-0.001067,0.014405,-0.006402,58,27,-148
1012,13,16864,-0.001067,0.014405,-0.005869,58,27,-149
1023,24,16869,-0.001067,0.014405,-0.005869,58,27,-149
1024,14,16876,-0.001067,0.014405,-0.005869,58,27,-149
1026,11,16880,-0.001067,0.014405,-0.005869,58,27,-149
1026,3,16865,-0.001067,0.014405,-0.005869,58,27,-149
1033,4,16869,-0.001067,0.014405,-0.005869,58,27,-149
1032,8,16874,-0.001067,0.014405,-0.006402,58,28,-149
1016,-20,16872,-0.001067,0.014405,-0.006402,58,28,-149
