ax,ay,az,gx,gy,gz,mx,my,mz
1056,269,16644,0.001067,0.003735,-0.002134,-13,9,-51
1054,266,16638,0.001067,0.003735,-0.001601,-14,8,-51
1051,274,16622,0.001067,0.003735,-0.001601,-14,8,-51
1050,272,16639,0.001067,0.003735,-0.002134,-13,9,-51
1053,273,16633,0.001067,0.003735,-0.001601,-13,9,-52
1064,273,16622,0.001067,0.003735,-0.001601,-13,9,-51
1066,276,16620,0.001067,0.003201,-0.002134,-13,8,-51
1075,281,16623,0.001067,0.003735,-0.002134,-13,8,-51
1074,289,16635,0.001067,0.003735,-0.001601,-13,9,-51
1069,283,16626,0.001067,0.003735,-0.001601,-13,9,-50
1075,280,16621,0.001067,0.003735,-0.001601,-13,8,-50
1079,277,16617,0.001067,0.003735,-0.001601,-13,9,-50
1081,267,16616,0.001067,0.003735,-0.001601,-13,9,-50
1068,267,16621,0.001067,0.003735,-0.001601,-13,9,-50
1069,260,16618,0.001067,0.003735,-0.001601,-13,9,-50
1068,252,16621,0.001067,0.003735,-0.001601,-13,9,-50
1076,237,16615,0.001067,0.003735,-0.002134,-13,9,-50
1080,241,16620,0.001067,0.003735,-0.002134,-13,9,-51
1081,245,16627,0.001067,0.003735,-0.002134,-13,9,-51
1074,247,16622,0.001067,0.003735,-0.002134,-13,9,-51
1071,254,16623,0.001067,0.003735,-0.002134,-13,9,-51
1075,254,16621,0.000534,0.003735,-0.002134,-13,9,-51
1069,264,16613,0.000534,0.003735,-0.002134,-13,9,-51
1074,271,16618,0.000534,0.003735,-0.002134,-13,9,-51
1070,276,16618,0.000534,0.003735,-0.002134,-13,9,-51
1066,284,16618,0.001067,0.003735,-0.002134,-13,9,-51
1057,282,16611,0.001067,0.003735,-0.002134,-13,8,-51
1057,284,16601,0.001067,0.003735,-0.002134,-13,8,-51
1063,280,16599,0.001067,0.003735,-0.002134,-12,8,-51
1059,286,16604,0.001067,0.003735,-0.002134,-12,8,-51
1060,288,16616,0.001067,0.003735,-0.002134,-12,8,-51
1050,286,16603,0.001067,0.003735,-0.002134,-12,8,-51
1063,282,16613,0.001067,0.003735,-0.002134,-12,8,-51
1059,281,16625,0.001067,0.003735,-0.002134,-13,8,-50
1067,289,16631,0.001067,0.003735,-0.002134,-13,8,-50
1066,283,16634,0.001067,0.003735,-0.002134,-13,8,-50
1066,292,16638,0.001067,0.003735,-0.001601,-13,8,-50
1077,282,16649,0.001067,0.003735,-0.001601,-13,8,-50
1078,278,16640,0.001067,0.003735,-0.001601,-13,8,-50
1081,273,16647,0.001067,0.003735,-0.002134,-13,8,-50
1073,275,16638,0.001067,0.003735,-0.002134,-13,8,-50
1083,275,16609,0.001067,0.003735,-0.002134,-13,8,-50
1077,269,16608,0.001067,0.003735,-0.002134,-13,8,-50
1090,277,16608,0.001067,0.003735,-0.002134,-13,9,-50
1088,275,16602,0.001067,0.003735,-0.002134,-13,8,-51
1088,282,16598,0.001067,0.003735,-0.002134,-13,9,-51
1093,285,16585,0.001067,0.003735,-0.002134,-13,9,-51
1084,286,16582,0.001067,0.003735,-0.002134,-13,9,-51
1081,285,16588,0.001067,0.003735,-0.002134,-13,9,-51
1076,288,16599,0.001067,0.003735,-0.002134,-13,9,-51
1081,289,16602,0.001067,0.003735,-0.002134,-13,9,-51
1069,289,16610,0.001067,0.003735,-0.002134,-13,9,-51
1069,284,16613,0.001067,0.003735,-0.002134,-13,9,-51
1064,282,16611,0.001067,0.003735,-0.002134,-13,8,-51
1061,273,16631,0.001067,0.003735,-0.001601,-13,8,-51
1067,277,16636,0.001067,0.003735,-0.001601,-13,7,-51
1076,282,16631,0.001067,0.003735,-0.001601,-13,7,-51
1079,273,16637,0.001067,0.003735,-0.001601,-12,8,-50
1077,271,16645,0.001067,0.003735,-0.001601,-13,8,-50
1081,275,16648,0.001067,0.003735,-0.002134,-13,8,-51
1085,275,16635,0.001067,0.003735,-0.002134,-13,8,-51
1085,268,16627,0.001067,0.003735,-0.002134,-13,8,-51
