ax,ay,az,gx,gy,gz,mx,my,mz
1094,222,16561,0.054954,0.36227,-0.15419,44,38,-20
1022,209,16537,0.055488,0.39055,-0.14139,44,38,-20
1036,246,16582,0.057622,0.41776,-0.11044,44,38,-21
988,261,16597,0.057622,0.45831,-0.10084,44,38,-20
874,246,16641,0.058155,0.52607,-0.095503,44,38,-20
680,224,16655,0.058689,0.60503,-0.088567,45,37,-21
456,220,16688,0.057088,0.68773,-0.085366,45,37,-21
148,220,16712,0.057088,0.79177,-0.086966,46,37,-21
-268,233,16659,0.059756,0.91181,-0.093902,47,37,-21
-693,234,16659,0.059223,0.99611,-0.089101,48,37,-21
-1289,202,16591,0.055488,1.0879,-0.11098,49,37,-21
-1901,189,16533,0.053354,1.2021,-0.11418,50,38,-21
-2638,206,16315,0.051753,1.3397,-0.10404,51,38,-21
-3467,230,16042,0.048018,1.455,-0.0875,52,39,-21
-4358,212,15754,0.042683,1.5334,-0.072027,54,39,-20
-5237,215,15438,0.033613,1.5595,-0.046951,56,39,-20
-6048,211,15139,0.029345,1.5606,-0.033613,58,39,-19
-6868,224,14806,0.02721,1.5777,-0.048018,59,38,-18
-7714,218,14368,0.021341,1.6225,-0.044284,61,38,-18
-8549,222,13878,0.017607,1.6166,-0.042149,62,38,-17
-9325,207,13392,0.009604,1.5547,-0.03628,64,38,-16
-9943,207,12948,0.009604,1.4843,-0.040549,65,38,-15
-10527,230,12458,0.009604,1.4502,-0.042683,66,38,-14
-11094,237,11934,0.006936,1.4368,-0.044284,67,38,-12
-11671,244,11381,-0.004268,1.4176,-0.03628,69,38,-11
-12212,254,10789,-0.01654,1.3963,-0.028277,70,38,-10
-12664,274,10175,-0.02561,1.3611,-0.029345,71,38,-8
-13117,288,9565,-0.017607,1.3408,-0.037348,72,38,-7
-13494,307,9015,-0.000534,1.3157,-0.049085,73,37,-6
-13846,328,8439,0.004268,1.289,-0.05282,73,37,-5
-14193,325,7873,0.001601,1.2469,-0.059223,74,37,-3
-14468,333,7347,0.005335,1.2037,-0.069893,74,37,-2
-14754,327,6782,0.012805,1.1802,-0.080564,74,37,0
-14960,336,6271,0.022409,1.1535,-0.090168,75,37,1
-15204,337,5749,0.028277,1.122,-0.097104,75,37,3
-15347,339,5271,0.00747,1.0932,-0.091768,75,37,4
-15502,338,4743,-0.019741,1.0895,-0.085899,75,37,5
-15621,318,4255,-0.03468,1.1002,-0.084299,76,37,7
-15767,316,3625,-0.029345,1.1247,-0.086966,76,37,9
-15913,328,3018,-0.018674,1.1322,-0.090168,76,37,10
-15986,334,2483,-0.013338,1.1023,-0.092302,76,37,11
-16099,322,1971,-0.011204,1.0399,-0.093369,76,37,12
-16129,320,1594,-0.003201,0.94756,-0.09657,77,37,13
-16207,311,1243,0.010671,0.84939,-0.10191,77,37,13
-16215,310,1020,0.028811,0.73468,-0.10671,77,37,14
-16260,314,803,0.041082,0.62797,-0.10884,77,37,14
-16237,320,746,0.04375,0.52073,-0.10938,77,37,14
-16218,316,735,0.040015,0.4391,-0.10991,77,37,14
-16220,315,735,0.041616,0.38842,-0.11098,77,37,14
-16210,321,717,0.04375,0.36921,-0.11151,77,37,14
-16220,323,696,0.045351,0.36654,-0.11204,76,37,14
-16216,325,691,0.049619,0.36387,-0.11311,76,37,14
-16210,326,672,0.050152,0.36547,-0.11311,76,37,14
-16198,334,672,0.050686,0.3628,-0.11311,76,37,14
-16199,328,699,0.051753,0.36334,-0.11364,76,37,13
-16195,317,687,0.050686,0.36387,-0.11364,77,37,14
-16197,322,682,0.050152,0.36334,-0.11364,76,37,14
-16197,320,682,0.050152,0.36174,-0.11364,76,37,14
-16198,308,702,0.050686,0.3596,-0.11364,77,37,14
-16193,305,700,0.051753,0.358,-0.11364,76,38,14
-16201,308,715,0.052287,0.35427,-0.11364,76,38,14
-16221,293,698,0.053354,0.35213,-0.11364,77,38,14
-16228,294,677,0.052287,0.34787,-0.11311,76,38,14
-16222,312,689,0.055488,0.33079,-0.11311,76,38,14
-16221,312,724,0.057622,0.30732,-0.11364,77,38,13
-16236,318,759,0.059223,0.2657,-0.11418,77,38,13
-16255,328,832,0.057088,0.19474,-0.11418,77,38,13
-16228,326,1052,0.054421,0.08003,-0.11418,77,38,12
-16186,318,1395,0.054954,-0.054421,-0.11471,77,38,11
-16109,329,1832,0.054421,-0.18727,-0.11578,77,38,10
-15995,328,2390,0.059223,-0.30412,-0.11791,77,38,9
-15904,314,2982,0.070427,-0.39588,-0.12325,77,38,8
-15778,312,3625,0.081631,-0.48178,-0.12858,77,38,6
-15605,311,4321,0.092302,-0.55541,-0.13392,76,38,5
-15371,315,5070,0.10244,-0.61303,-0.13819,76,38,3
-15102,314,5849,0.11951,-0.64131,-0.14832,75,38,1
-14834,326,6509,0.13765,-0.63598,-0.15899,75,38,0
-14515,321,7184,0.14405,-0.61463,-0.16326,74,38,-2
-14243,317,7749,0.14245,-0.58582,-0.1638,74,38,-3
-13897,310,8341,0.13338,-0.57035,-0.1622,73,38,-5
-13563,313,8897,0.12271,-0.55114,-0.15846,72,38,-6
-13214,313,9454,0.11098,-0.51967,-0.15419,72,38,-8
-12871,307,9970,0.10244,-0.48658,-0.15046,71,38,-9
-12548,317,10349,0.086966,-0.45244,-0.14139,70,38,-10
-12165,313,10798,0.068826,-0.44017,-0.13125,70,38,-11
-11764,317,11260,0.062424,-0.45511,-0.12805,69,38,-12
-11302,326,11714,0.06189,-0.48232,-0.12965,68,38,-13
-10878,328,12114,0.061357,-0.51593,-0.13285,67,38,-14
-10336,317,12593,0.06189,-0.57675,-0.13605,66,37,-15
-9697,302,13068,0.063491,-0.66425,-0.13979,64,37,-16
-8971,300,13581,0.063491,-0.74162,-0.14139,63,37,-17
-8258,286,14101,0.064024,-0.79977,-0.14245,62,37,-17
-7484,292,14509,0.063491,-0.84619,-0.14299,60,37,-18
-6639,282,14898,0.062957,-0.88834,-0.14245,59,38,-19
-5718,269,15305,0.059756,-0.93209,-0.13872,57,38,-20
-4692,261,15743,0.055488,-0.96463,-0.13338,55,38,-20
-3769,230,16019,0.053887,-0.97637,-0.12912,54,38,-20
-2740,237,16332,0.05282,-0.96944,-0.12325,53,38,-20
-1855,237,16499,0.05122,-0.8734,-0.12058,51,38,-20
-1030,241,16580,0.050686,-0.73895,-0.11844,50,38,-20
