x,y,z
144.12,-768.47,610.7
33.815,-238.83,263.13
-58.683,59.041,89.292
69.007,325.77,-115.75
62.591,516.39,8.09
130.64,486.5,147.79
44.8,505.15,167.28
172.3,614.59,101.19
228.18,746.45,160.45
1.331,657.97,608.51
-128.41,368.43,1084.8
-367.28,176.31,1394.6
-227.61,-163.78,1632.9
-288.69,-132.43,1746.5
-213.62,-97.178,1604
-256.27,-80.814,1641.4
-357.57,-50.586,1646.2
-126.11,-173,1507.6
110.39,-320.72,700.99
171.03,166.18,345.51
222,569.87,-66.175
-351.49,628.41,367.18
-345.39,884.63,402.66
-260.65,904.16,384.26
-211.06,942.83,322.42
-172.87,1150.3,333.15
-259.32,1587.1,794.52
-299.45,1294.6,858.26
-371.63,1183,897.3
180.73,1156,101.62
404.46,1127.6,-1.6079
123.81,957.8,2.459
163.64,910.49,15.787
112.38,796.92,5.7506
80.975,765.14,-37.215
225.92,856.09,-49.108
80.463,757.85,-28.428
120.92,838.22,-55.38
-188.05,620.81,-54.523
23.67,712.06,-73.941
29.164,656.13,-77.497
8.5418,591.85,-82.327
-40.17,494.15,-51.631
-140.5,384.16,-59.138
-58.083,393.38,-56.96
-100.45,267.17,-30.302
8.7829,300.47,-12.897
25.923,284.08,2.4178
42.024,287.29,6.4315
21.018,268.59,12.439
52.507,278.1,3.2783
30.434,247.41,21.526
17.052,228.72,23.112
-21.076,187.78,8.2468
-23.506,173.88,5.0639
-9.3182,174.86,0.47351
-14.244,156.78,-8.3731
-15.79,161.62,-18.398
-16.234,155.44,-13.196
-14.698,145.82,-28.084
-18.712,139.83,-34.453
-7.1372,135.44,-48.766
-2.126,123.4,-39.642
-0.74969,112.24,-28.44
7.1542,101.7,-20.629
8.4469,91.46,-21.582
6.6353,83.94,-18.462
7.2034,78.847,-24.535
10.866,79.427,-24.971
6.2368,81.872,-22.086
-16.543,64.727,-0.53164
-39.773,234.34,30.548
-15.825,210.73,31.784
96.927,235.29,30.225
-8.0026,136.23,62.131
39.569,139.73,69.704
24.06,93.221,16.877
22.643,60.623,37.533
47.992,58.24,14.428
72.326,-124.55,-20.112
31.111,-114.01,-41.781
-58.964,-151.18,-10.72
31.706,-94.863,-54.827
-25.324,-124.17,-45.524
-8.3259,-106.18,12.448
-16.078,-92.625,8.3466
-12.653,-75.639,20.574
-16.107,-75.178,7.4585
-12.383,-67.786,40.016
-31.632,-71.153,16.041
-13.684,-42.739,48.454
-8.293,-16.07,28.942
-13.25,-11.856,10.307
-6.7361,-7.3178,-4.9321
-10.177,10.185,-5.8082
-9.9533,16.56,-10.737
-6.1309,11.33,-9.5884
-12.34,7.2764,-3.0175
-10.433,6.6777,-20.929
0.47796,1.3382,-9.1745
3.8102,-16.994,1.6031
5.9072,-32.846,4.5612
11.703,-36.487,21.434
7.1325,-16.595,31.512
