
593,-76.426 
-656.250000,-726.562500,16156.250000,-2.538,0.599,-76.426 
257.812500,-703.125000,15914.062500,-2.538,0.577,-76.426 
-476.562500,-617.187500,15757.812500,-2.532,0.588,-76.426 
-343.750000,-812.500000,16312.500000,-2.543,0.599,-76.426 
265.625000,-710.937500,15632.812500,-2.543,0.577,-76.426 
-335.937500,-601.562500,15781.250000,-2.532,0.588,-76.426 
-453.125000,-773.437500,16554.687500,-2.532,0.599,-76.426 
328.125000,-773.437500,15726.562500,-2.543,0.582,-76.426 
-375.000000,-601.562500,15476.562500,-2.538,0.588,-76.426 
-375.000000,-742.187500,16585.937500,-2.532,0.599,-76.426 
328.125000,-820.312500,16125.000000,-2.538,0.577,-76.426 
-250.000000,-679.687500,15320.312500,-2.538,0.582,-76.426 
-562.500000,-726.562500,16242.187500,-2.538,0.599,-76.426 
273.437500,-742.187500,16234.375000,-2.538,0.582,-76.426 
-85.937500,-632.812500,15601.562500,-2.532,0.577,-76.426 
-640.625000,-718.750000,16132.812500,-2.538,0.593,-76.426 
171.875000,-835.937500,16148.437500,-2.543,0.582,-76.426 
-31.250000,-679.687500,15648.437500,-2.532,0.577,-76.426 
-531.250000,-710.937500,16304.687500,-2.532,0.593,-76.426 
70.312500,-835.937500,16289.062500,-2.543,0.582,-76.426 
23.437500,-664.062500,15351.562500,-2.543,0.577,-76.426 
-617.187500,-578.125000,16117.187500,-2.532,0.593,-76.426 
-23.437500,-765.625000,16593.750000,-2.532,0.588,-76.426 
85.937500,-703.125000,15406.250000,-2.538,0.577,-76.426 
-609.375000,-632.812500,15875.000000,-2.538,0.593,-76.426 
-132.812500,-757.812500,16531.250000,-2.538,0.588,-76.426 
179.687500,-703.125000,15757.812500,-2.532,0.571,-76.426 
-578.125000,-632.812500,15773.437500,-2.532,0.588,-76.426 
-281.250000,-757.812500,16367.187500,-2.538,0.593,-76.426 
250.000000,-664.062500,15726.562500,-2.538,0.571,-76.426 
-421.875000,-625.000000,15882.812500,-2.527,0.588,-76.426 
-226.562500,-796.875000,16476.562500,-2.532,0.593,-76.426 
250.000000,-757.812500,15578.125000,-2.538,0.577,-76.426 
-406.250000,-656.250000,15773.437500,-2.532,0.588,-76.426 
-328.125000,-765.625000,16617.187500,-2.527,0.593,-76.426 
273.437500,-835.937500,15929.687500,-2.538,0.577,-76.426 
-414.062500,-718.750000,15515.625000,-2.532,0.582,-76.432 
-429.687500,-750.000000,16390.625000,-2.527,0.599,-76.432 
281.250000,-757.812500,16148.437500,-2.527,0.577,-76.432 
-281.250000,-664.062500,15468.750000,-2.527,0.582,-76.432 
-531.250000,-726.562500,16234.375000,-2.532,0.593,-76.432 
210.937500,-757.812500,16109.375000,-2.532,0.571,-76.432 
-164.062500,-617.187500,15656.250000,-2.527,0.588,-76.432 
-609.375000,-687.500000,16210.937500,-2.532,0.588,-76.432 
125.000000,-773.437500,16093.750000,-2.532,0.577,-76.432 
-93.750000,-625.000000,15546.875000,-2.521,0.588,-76.432 
-562.500000,-617.187500,16359.375000,-2.521,0.588,-76.432 
93.750000,-765.625000,16257.812500,-2.532,0.571,-76.432 
-31.250000,-679.687500,15335.937500,-2.532,0.582,-76.432 
-656.250000,-656.250000,16070.312500,-2.527,0.593,-76.432 
23.437500,-742.187500,16562.500000,-2.532,0.577,-76.432 
62.500000,-664.062500,15671.875000,-2.532,0.582,-76.432 
-562.500000,-640.625000,15820.312500,-2.532,0.593,-76.432 
-93.750000,-781.250000,16359.375000,-2.532,0.577,-76.432 
195.312500,-710.937500,15867.187500,-2.527,0.582,-76.432 
-507.812500,-664.062500,15890.625000,-2.527,0.593,-76.432 
-171.875000,-820.312500,16390.625000,-2.538,0.582,-76.432 
203.125000,-734.375000,15578.125000,-2.532,0.577,-76.432 
-406.250000,-625.000000,15945.312500,-2.527,0.593,-76.426 
-242.187500,-781.250000,16453.125000,-2.532,0.588,-76.426 
250.000000,-789.062500,15632.812500,-2.538,0.582,-76.426 
-476.562500,-601.562500,15718.750000,-2.527,0.599,-76.426 
-382.812500,-726.562500,16601.562500,-2.532,0.588,-76.426 
304.687500,-757.812500,15945.312500,-2.532,0.577,-76.426 
-343.750000,-640.625000,15492.187500,-2.532,0.593,-76.426 
-460.937500,-679.687500,16164.062500,-2.532,0.588,-76.426 
289.062500,-726.562500,16117.187500,-2.532,0.577,-76.426 
-226.562500,-593.750000,15539.062500,-2.527,0.593,-76.426 
-476.562500,-726.562500,16257.812500,-2.538,0.588,-76.426 
156.250000,-812.500000,15984.375000,-2.532,0.577,-76.426 
-179.687500,-617.187500,15773.437500,-2.521,0.588,-76.426 
-500.000000,-734.375000,16335.937500,-2.527,0.588,-76.426 
148.437500,-812.500000,16210.937500,-2.538,0.571,-76.426 
-62.500000,-671.875000,15375.000000,-2.527,0.588,-76.432 
-492.187500,-671.875000,16250.000000,-2.527,0.588,-76.432 
156.250000,-796.875000,16320.312500,-2.532,0.571,-76.432 
54.687500,-671.875000,15500.000000,-2.532,0.582,-76.432 
-632.812500,-656.250000,15867.187500,-2.532,0.593,-76.432 
39.062500,-773.437500,16593.750000,-2.532,0.571,-76.432 
101.562500,-679.687500,15664.062500,-2.527,0.577,-76.432 
-593.750000,-679.687500,15945.312500,-2.532,0.588,-76.432 
-164.062500,-765.625000,16398.437500,-2.538,0.571,-76.432 
109.375000,-656.250000,15710.937500,-2.527,0.571,-76.432 
-546.875000,-625.000000,15976.562500,-2.527,0.588,-76.432 
-210.937500,-804.687500,16445.312500,-2.538,0.571,-76.432 
125.000000,-750.000000,15492.187500,-2.532,0.571,-76.432 
-531.250000,-617.187500,15828.125000,-2.527,0.588,-76.432 
-320.312500,-773.437500,16593.750000,-2.527,0.571,-76.432 
226.562500,-757.812500,15750.000000,-2.532,0.566,-76.432 
-460.937500,-664.062500,15664.062500,-2.532,0.588,-76.432 
-343.750000,-750.000000,16453.125000,-2.532,0.577,-76.432 
328.125000,-796.875000,16062.500000,-2.532,0.566,-76.432 
-328.125000,-625.000000,15460.937500,-2.532,0.582,-76.432 
-421.875000,-757.812500,16265.625000,-2.538,0.577,-76.432 
250.000000,-757.812500,15976.562500,-2.532,0.566,-76.432 
-195.312500,-625.000000,15687.500000,-2.527,0.582,-76.432 
-492.187500,-734.375000,16421.875000,-2.538,0.582,-76.432 
210.937500,-828.125000,15976.562500,-2.538,0.566,-76.432 
-210.937500,-632.812500,15539.062500,-2.527,0.582,-76.432 
-484.375000,-687.500000,16335.937500,-2.527,0.582,-76.432 
210.937500,-796.875000,16210.937500,-2.532,0.566,-76.432 
-85.937500,-679.687500,15367.187500,-2.532,0.577,-76.432 
-632.812500,-609.375000,16031.250000,-2.527,0.582,-76.432 
78.125000,-796.875000,16554.687500,-2.532,0.566,-76.432 
-23.437500,-609.375000,15578.125000,-2.527,0.577,-76.432 
-609.375000,-632.812500,15992.187500,-2.532,0.588,-76.432 
-23.437500,-773.437500,16359.375000,-2.532,0.566,-76.432 
132.812500,-640.625000,15617.187500,-2.527,0.571,-76.432 
-531.250000,-656.250000,15984.375000,-2.527,0.582,-76.432 
-93.750000,-804.687500,16265.625000,-2.538,0.571,-76.432 
156.250000,-718.750000,15546.875000,-2.532,0.571,-76.432 
-562.500000,-570.312500,16070.312500,-2.527,0.582,-76.432 
-140.625000,-765.625000,16570.312500,-2.532,0.571,-76.432 
203.125000,-734.375000,15632.812500,-2.532,0.566,-76.432 
-507.812500,-648.437500,15734.375000,-2.527,0.588,-76.432 
-226.562500,-773.437500,16710.937500,-2.527,0.571,-76.432 
281.250000,-781.250000,15890.625000,-2.532,0.566,-76.432 
-390.625000,-679.687500,15617.187500,-2.532,0.582,-76.432 
62.500000,-781.250000,16296.875000,-2.532,0.577,-76.432 
328.125000,-750.000000,15914.062500,-2.527,0.566,-76.432 
-671.875000,-695.312500,16125.000000,-2.527,0.582,-76.432 
-54.687500,-843.750000,16335.937500,-2.538,0.577,-76.432 
78.125000,-718.750000,15531.250000,-2.532,0.566,-76.432 
-281.250000,-640.625000,15695.312500,-2.527,0.582,-76.432 
-39.062500,-781.250000,16421.875000,-2.532,0.577,-76.432 
187.500000,-789.062500,15523.437500,-2.538,0.566,-76.432 
-593.750000,-609.375000,15750.000000,-2.532,0.582,-76.432 
-109.375000,-773.437500,16750.000000,-2.527,0.577,-76.432 
226.562500,-750.000000,15851.562500,-2.532,0.560,-76.432 
-500.000000,-695.312500,15632.812500,-2.532,0.577,-76.432 
-367.187500,-750.000000,16398.437500,-2.532,0.582,-76.432 
273.437500,-742.187500,15968.750000,-2.532,0.560,-76.432 
-351.562500,-617.187500,15679.687500,-2.527,0.571,-76.432 
-437.500000,-781.250000,16164.062500,-2.532,0.582,-76.432 
