x,y,z
7.5446,39.507,-4.3147
3.5117,36.232,-9.0889
-4.2996,49.386,-6.7322
-6.9288,60.961,36.666
-8.9663,70.792,18.072
-0.58316,68.009,26.473
10.261,67.583,18.616
11.113,65.263,13.305
5.8341,73.185,5.8048
5.4165,56.461,7.0203
12.027,48.92,4.7139
6.1801,41.752,-42.019
2.8502,26.753,-10.631
2.6017,32.834,-6.3894
-3.2785,29.949,4.0116
-5.5583,34.606,20.507
-2.8372,23.338,43.103
8.3266,41.62,44.228
-0.31861,51.31,43.673
9.089,67.74,55.344
9.4898,73.178,36.283
4.2225,70.992,39.494
3.9783,72.752,38.553
4.7978,70.43,25.396
2.1911,70.899,7.5705
-4.9167,74.855,12.357
-1.0396,75.436,18.346
3.8296,68.323,36.946
7.5675,67.68,33.685
-2.3058,70.372,24.515
7.1551,72.743,29.078
4.155,70.943,29.295
9.2378,69.537,33.949
13.555,32.534,22.461
5.2214,11.667,31.846
4.088,3.7233,9.9109
3.1985,-2.9935,12.92
16.883,-3.3369,11.956
3.6122,-9.9026,8.5285
8.6254,3.5137,11.226
7.3571,32.418,18.332
0.38097,48.867,28.857
6.1756,59.641,24.539
2.2998,74.492,20.742
3.7734,78.151,28.511
5.6418,69.442,22.311
5.8752,74.723,17.547
0.16032,77.206,23.806
2.1253,72.178,10.797
6.2468,45.462,11.525
6.8696,54.25,10.549
0.16178,70.636,22.121
2.5573,58.077,16.068
-1.9201,52.25,16.509
9.1006,44.517,15.659
12.33,50.183,16.612
15.585,49.596,23.315
9.8782,39.217,25.685
9.2636,29.775,24.583
16.153,39.724,8.7024
10.635,57.041,11.151
11.191,61.589,19.039
7.5502,55.582,31.912
4.3863,52.463,19.897
3.5192,54.564,30.003
6.6668,52.844,18.704
8.7165,57.405,31.643
4.694,33.613,40.797
11.729,39.231,51.149
10.77,20.959,49.95
10.425,23.946,40.203
15.894,14.425,45.548
7.9519,10.528,26.866
8.1858,13.665,20.927
9.5231,30.779,11.7
8.7919,44.255,13.772
-5.6842,52.334,-2.1525
-3.4085,61.668,-8.9134
-5.1837,58.901,-14.735
-10.744,69.397,-15.771
-5.511,66.169,-19.931
6.5603,65.171,-4.637
6.0867,45.587,-14.522
4.7393,40.826,-27.209
14.866,31.708,-19.014
12.141,31.71,5.796
9.3959,43.753,13.129
14.453,36.859,16.342
6.8848,37.157,37.697
-1.3006,34.291,13.045
-4.0254,32.58,21.25
3.1229,19.629,16.773
-1.6823,13.717,28.178
4.2824,10.327,-1.2165
3.8177,3.1499,0.61524
8.6354,16.146,15.346
13.942,20.579,-1.233
9.0194,27.283,21.531
13.648,29.841,19.437
11.447,22.191,32.367
16.906,42.598,24.9
8.7488,41.28,34.675
19.566,39.202,32.008
12.333,57.138,30.397
7.6177,66.853,44.715
6.4768,70.047,34.257
7.131,61.224,33.912
6.1292,71.295,53.883
-2.6741,66.642,38.483
4.3375,73.56,33.991
-1.2487,71.8,23.177
1.4204,58.911,5.9008
2.3855,59.564,0.033887
1.0731,66.575,-2.4806
-5.4156,69.753,-5.6864
-1.2039,70.533,-26.709
8.4755,67.536,-13.263
8.4856,52.006,-8.3299
4.036,57.988,9.0731
1.6811,81.349,7.2876
6.9077,75.983,-1.9306
13.45,70.973,4.6071
11.747,60.781,7.3882
8.1634,58.026,2.4788
2.2087,53.126,0.71546
-4.4389,53.822,12.299
-1.6766,58.692,10.414
-1.9426,40.495,2.7185
0.55812,49.962,22.772
-5.1639,46.763,30.063
0.89119,21.044,34.941
-2.0368,14.622,44.218
5.0386,19.064,58.095
11.59,34.981,53.509
14.425,35.356,45.79
12.263,40.992,57.74
17.887,45.541,45.134
20.517,41.835,45.481
10.404,45.074,29.969
16.651,46.34,32.415
10.576,49.018,16.328
2.3026,47.809,15.935
-6.6621,58.767,35.161
-4.9339,59.769,38.422
-7.6572,59.051,39.905
-2.966,69.54,42.245
-2.6663,67.03,35.418
-10.664,56.057,32.315
-12.809,63.663,23.931
-4.7676,54.215,24.713
5.2856,51.33,25.836
11.023,50.661,24.226
9.559,68.02,25.006
4.6694,53.231,23.037
10.469,56.856,48.872
12.864,53.399,57.59
13.917,54.124,62.427
15.968,51.518,58.034
13.207,37.75,36.932
10.948,35.605,45.112
8.8349,29.293,44.067
9.4088,37.059,35.854
8.1111,38.64,14.698
9.3266,25.239,-6.3507
11.23,16.754,-12.521
0.081355,9.3201,-23.862
-6.0865,6.8988,-11.265
-3.1395,5.8309,-20.299
-7.6725,11.03,-45.637
-7.0365,31.073,-38.098
-11.946,31.951,-35.671
-9.7073,26.182,-13.417
-3.1724,20.811,8.3506
12.599,24.287,26.523
15.608,24.093,14.198
6.6633,18.422,21.543
12.847,38.553,47.07
14.773,42.492,49.505
15.253,49.945,61.302
22.958,45.677,65.228
17.196,50.195,56.354
4.8371,45.708,59.851
9.6178,50.448,64.539
12.137,46.34,57.039
3.5618,35.151,64.106
-2.4258,39.835,43.538
0.41659,13.022,45.546
1.5953,18.449,35.549
-2.9408,2.9197,27.005
2.7649,29.394,16.875
3.8225,35.226,18.661
4.64,52.001,22.962
7.4739,61.259,16.984
17.89,70.929,41.129
16.209,76.843,27.981
6.525,83.71,20.62
11.525,79.565,20.044
10.356,80.212,27.02
4.4601,82.798,15.427
4.4691,67.61,11.33
8.8437,68.829,15.304
-8.8698,43.278,1.605
-2.2517,42.19,19.116
-2.5919,53.344,19.082
-5.9214,52.642,19.498
-11.009,46.478,1.8628
2.1255,46.89,7.1729
3.1617,60.697,-0.81095
-0.19451,61.783,-8.7156
4.1428,68.009,-7.8921
4.8208,72.614,-13.844
0.080587,61.179,-7.4514
8.3079e-05,51.866,10.566
9.0137,51.4,15.071
1.3734,50.466,25.66
-1.1197,47.165,39.854
1.4644,45.183,44.719
9.2318,40.553,40.006
0.26866,43.32,38.674
5.1298,47.927,33.518
10.327,51.885,20.244
9.2559,49.399,37.213
8.887,50.158,32.762
15.291,39.597,27.947
14.48,48.175,22.72
6.5909,43.887,28.193
9.6364,43.532,18.004
16.514,23.493,35.553
5.1074,15.05,39.361
0.73543,4.2085,19.507
0.0099056,2.3721,22.704
-4.7638,8.1003,20.43
-6.0589,7.0663,16.72
1.5939,8.2824,17.379
4.6633,8.7161,39.26
-2.3516,6.4638,20.655
7.4918,0.83941,9.756
4.3757,8.6418,19.18
-3.5317,15.637,31.08
0.39616,32.628,38.886
2.9372,47.921,45.944
1.6808,55.186,39.133
4.1109,57.873,32.002
4.9102,56.26,18.841
4.2125,58.869,33.998
0.3531,57.879,33.284
5.9451,57.301,-1.1787
3.0269,54.537,-2.0888
3.8768,54.855,8.8855
5.9979,53.184,14.678
2.2701,53.696,16.945
3.3401,51.812,30.859
3.0395,49.787,28.811
12.305,53.381,14.202
14.041,57.565,22.149
13.187,54.159,10.986
7.4568,49.778,-8.8749
14.093,50.822,-5.3694
17.914,47.612,-35.964
17.33,55.979,-32.827
12.044,44.121,-35.572
4.6713,34.58,-22.158
8.0221,14.174,-8.2009
6.4272,12.66,-1.6158
10.349,5.9436,12.229
-3.9335,16.031,14.423
-8.3749,7.328,44.995
-4.2924,0.91116,51.866
3.3381,12.347,58.562
6.5001,16.964,54.288
-2.7182,10.088,49.53
-20.334,37.656,46.12
-15.264,40.856,46.201
-1.3455,38.304,31.294
5.086,51.752,32.958
4.5013,54.056,33.815
6.3814,60.568,34.708
5.7229,75.624,32.17
8.3787,81.052,21.16
30.11,72.592,27.785
22.378,73.983,29.701
9.5816,75.709,28.239
7.2316,79.179,0.27868
7.3827,81.841,-1.7374
1.8746,85.536,-12.264
2.2519,70.609,9.3284
-1.5932,57.049,25.584
-1.2768,72.287,30.633
-2.2027,66.854,17.027
-2.3397,82.137,30.248
-4.6127,68.292,48.64
-5.6699,62.935,42.033
-3.6534,56.166,47.068
-4.1684,62.652,35.607
1.0069,71.599,35.423
3.4553,74.606,24.225
5.2553,60.862,24.961
16.502,62.598,22.922
11.619,60.349,23.263
13.339,66.44,31.998
7.6563,67.291,36.191
13.807,53.644,28.525
5.3883,51.673,18.1
-2.5244,51.927,23.839
-0.42122,50.01,13.807
-2.9798,56.767,27.426
10.692,48.736,42.329
10.167,51.344,42.377
14.956,36.116,39.159
12.009,23.394,47.243
18.427,19.946,53.349
19.812,24.576,57.044
15.381,25.135,73.068
10.888,20.483,63.969
0.252,43.928,49.666
-5.6679,57.152,29.137
-7.5524,65.216,22.462
-17.67,51.413,12.821
-12.231,49.707,0.93271
-8.9025,40.433,-0.20001
3.1643,36.479,-20.023
-0.57608,39.137,-25.613
-1.7961,36.957,-36.498
4.472,41.262,-40.728
9.4805,33.344,-26.332
18.89,48.988,-17.611
7.6994,41.734,0.86889
7.2217,44.362,2.9787
-0.72608,49.234,20.801
7.6406,48.091,18.258
7.3893,47.685,19.253
12.609,46.266,54.443
10.626,44.099,42.472
11.003,48.404,43.568
17.454,47.184,15.944
10.441,46.247,0.25015
14.04,47.185,4.9538
18.033,30.348,17.704
16.474,10.003,18.745
7.4313,0.72959,11.38
6.7692,13.205,1.3768
4.3379,-4.309,-14.689
5.5294,26.087,1.4773
5.5035,14.092,-11.796
1.9422,7.9745,-20.69
-4.5433,-3.0817,-26.566
0.30777,5.1931,-8.4924
0.6484,21.339,-11.648
0.91778,27.286,-3.8697
9.9762,40.599,17.68
5.8694,48.685,27.021
4.0285,39.191,54.526
1.308,36.434,55.072
4.4295,38.693,45.293
-0.014809,46.896,43.401
-0.64724,38.333,29.607
-0.68655,38.16,29.956
-5.342,28.79,24.21
-2.9897,17.079,15.794
-0.78942,14.907,8.6193
-1.1328,3.5217,11.251
-9.3855,-3.9464,20.623
5.2615,18.823,12.419
2.2004,15.589,-9.5154
5.4824,36.642,-14.707
2.2864,49.635,-7.4331
5.9459,60.427,2.487
13.063,59.911,-3.1838
14.595,69.907,-7.172
16.359,70.947,-15.44
8.3678,48.183,-22.834
10.015,54.913,-8.8398
6.9757,26.216,1.9938
9.1403,16.914,-18.276
8.5559,18.34,-19.092
4.5586,17.285,17.297
9.4627,16.459,15.959
6.803,11.106,15.91
-2.5504,34.287,53.771
3.0886,17.921,59.217
7.3119,41.19,67.174
7.4242,49.12,74.125
6.8162,48.456,55.909
10.856,57.563,41.75
9.2905,58.819,43.803
10.604,62.234,52.759
20.867,61.151,21.817
18.961,68.888,34.001
9.9476,67.247,12.387
2.8892,66.568,43.923
5.0144,74.15,65.768
1.6046,66.3,41.936
1.9989,60.289,61.93
0.67072,64.837,92.375
0.64484,62.787,104.5
-4.4186,60.471,99.935
-3.2975,56.833,107.95
-1.3559,46.298,77.87
-4.8864,38.858,46.123
-9.7007,34.329,60.602
-5.844,54.686,36.514
-4.5698,55.545,-2.8457
-5.1623,56.449,-3.8867
5.8271,32.137,-15.449
2.6621,19.013,-34.16
8.8954,8.0147,-35.672
16.604,10.467,-16.027
35.585,25.805,-26.982
25.451,20.535,-6.6851
27.685,23.117,-2.9843
15.474,20.578,-11.024
11.848,40.102,4.0086
21.155,52.371,31.219
13.852,52.318,37.669
5.2459,43.872,29.915
-1.046,29.975,38.885
0.012941,44.433,16.885
1.8662,48.231,14.679
2.0935,56.297,-27.265
7.5624,65.285,-27.381
4.1252,61.197,-24.299
4.4001,60.548,-13.319
18.44,97.915,1.5697
6.8619,89.168,-14.155
5.6537,80.197,-19.02
0.62805,78.866,-9.4222
12.456,60.497,31.369
-1.7765,56.212,33.188
-1.8053,71.514,31.866
6.6794,71.729,15.438
-4.9401,41.219,26.291
-3.5707,54.261,55.777
2.2939,46.192,45.175
13.699,50.767,42.482
3.2398,34.146,38.295
10.853,14.623,21.454
15.077,19.699,11.669
6.3187,34.725,-12.73
-0.39238,44.639,-18.086
-3.166,47.809,-27.735
-3.8877,68.725,0.84218
-6.4906,66.167,0.94278
2.1259,74.592,1.6222
-2.3752,84.908,29.379
0.34652,75.877,32.029
3.4608,72.349,59.788
17.284,65.976,25.479
17.47,61.796,9.0666
15.483,61.788,15.979
13.773,50.895,19.95
9.6941,33.509,26.76
5.7867,36.072,12.106
8.2393,47.503,41.436
2.4654,51.88,26.66
-6.4369,67.603,50.802
11.055,67.85,58.105
-1.1137,46.821,35.403
-8.6629,73.46,20.657
3.006,90.874,23.56
7.5088,76.414,32.803
-8.6163,70.416,6.721
9.4583,66.013,16.839
6.3393,42.79,27.455
-16.27,34.695,31.935
10.765,46.404,42.686
7.6694,18.579,52.927
11.282,36.018,41.062
19.938,46.145,23.632
27.959,25.148,31.868
