x,y,z
-1.9917,8.3216,-35.674
-0.56122,-2.1644,-30.724
8.265,33.335,-32.162
11.384,26.877,-27.418
11.113,25.225,-21.551
12.879,23.318,-26.801
11.405,23.459,-12.856
8.9713,15.824,-13.874
-11.581,35.788,-13.932
-13.723,47.572,-14.702
-7.17,47.069,-16.87
0.75968,55.822,-3.182
2.201,33.971,-19.174
6.1018,18.699,-22.35
1.8757,0.41233,-31.184
-6.4993,-2.3445,-26.718
20.338,-0.30971,-32.042
18.064,19.869,-35.162
1.6348,31.501,-27.501
-9.7124,32.965,-44.915
-12.423,38.194,-38.621
-12.918,43.096,-30.401
-6.959,47.406,-18.517
-5.3282,49.952,-27.486
-5.9711,40.716,-26.341
1.309,21.777,-28.559
6.1001,1.0826,-34.799
4.8487,13.69,-25.786
1.0869,19.216,-15.647
-1.2359,18.361,-10.541
-4.6887,27.503,-3.3322
-0.68595,15.279,-12.504
0.70853,42.664,-16.561
-2.8873,33.237,-28.376
2.4662,35.398,-27.616
8.9174,25.923,-8.9812
8.9127,29.897,-22.09
13.053,32.087,-28.414
13.319,13.279,-37.615
11.159,27.077,-37.638
14.474,1.8194,-39.985
8.2018,4.093,-17.811
11.673,-18.397,-6.0755
5.9855,-13.977,-6.8675
6.4953,-32.006,-4.0025
9.9151,-32.78,-1.2535
12.281,-19.853,-7.44
12.21,-23.8,-2.5893
2.3653,-22.674,16.794
4.7774,-23.079,7.6301
-3.2023,-3.6768,3.9777
-6.9188,3.2544,-17.829
-7.1618,9.3583,-16.716
-17.817,15.64,-22.05
-11.448,11.922,-20.165
-12.293,9.1902,-3.9611
-13.103,15.349,-14.774
-15.686,-1.022,-15.434
-9.8527,17.332,-12.546
0.51431,1.8972,-2.9386
3.1228,17.856,7.9214
5.9366,19.806,16.728
-4.7017,26.761,19.226
-6.2135,28.875,14.363
2.246,18.899,12.979
10.564,19.748,17.507
7.9003,-11.029,24.543
9.8002,-10.33,35.342
5.0465,-23.81,24.465
7.6832,-28.539,17.257
9.2568,-30.502,20.082
4.724,-34.088,13.196
9.1048,-25.294,9.9264
0.33421,-27.431,17.277
-1.2239,-22.64,-5.6523
-5.2498,-11.862,-18.405
-7.9997,8.4942,-24.203
-8.6499,32.243,23.518
-10.07,26.569,-2.3055
-8.7556,24.05,1.7556
