ax,ay,az,gx,gy,gz,mx,my,mz
981,21,16897,-0.001067,0.014939,-0.006402,58,27,-146
991,23,16895,-0.001067,0.014939,-0.006402,58,27,-146
997,20,16877,-0.001067,0.014939,-0.006402,58,27,-146
996,16,16885,-0.001067,0.014939,-0.006402,58,27,-146
996,46,16894,-0.001067,0.014939,-0.006402,58,27,-146
993,34,16910,-0.001067,0.014939,-0.006402,57,27,-146
1007,36,16903,-0.001067,0.014939,-0.005869,58,27,-146
1010,34,16904,-0.001067,0.014939,-0.005869,58,27,-146
1003,1,16894,-0.001067,0.014939,-0.005869,58,27,-146
1000,-5,16882,-0.001067,0.014939,-0.005869,58,27,-146
1006,0,16885,-0.001067,0.014405,-0.005869,58,27,-146
1016,-2,16875,-0.001067,0.014405,-0.005869,57,27,-147
1018,-35,16879,-0.001067,0.014405,-0.005869,58,27,-147
1025,-28,16876,-0.001067,0.014405,-0.005869,58,27,-146
1017,-17,16881,-0.001067,0.014405,-0.005869,58,27,-146
1021,-15,16885,-0.001067,0.014405,-0.005869,58,27,-146
1024,-8,16884,-0.001067,0.014939,-0.005869,58,27,-146
1025,6,16867,-0.001067,0.014939,-0.005869,58,27,-146
1016,2,16864,-0.001067,0.014405,-0.005869,59,27,-146
1011,-1,16851,-0.001067,0.014939,-0.005869,58,27,-146
1012,5,16829,-0.001067,0.014939,-0.005869,58,27,-146
1013,4,16822,-0.001067,0.014939,-0.005869,58,27,-146
1017,-6,16826,-0.001067,0.014405,-0.005869,58,27,-146
1004,-12,16811,-0.000534,0.014405,-0.005869,58,27,-146
1006,-13,16813,-0.000534,0.014405,-0.005869,58,27,-146
1009,-34,16850,-0.000534,0.014939,-0.005869,58,27,-146
1011,-31,16850,-0.000534,0.014939,-0.005869,58,27,-146
1010,-27,16860,-0.000534,0.014405,-0.005869,58,27,-146
1012,-33,16864,-0.000534,0.014405,-0.006402,58,27,-146
1010,-6,16860,-0.000534,0.014405,-0.006402,58,27,-146
1005,-10,16861,-0.000534,0.014405,-0.005869,58,27,-146
1013,4,16873,-0.000534,0.014939,-0.005869,58,27,-146
1007,3,16882,-0.001067,0.014939,-0.005869,58,27,-146
1006,13,16865,-0.001067,0.014405,-0.005869,58,27,-146
1014,16,16886,-0.001067,0.014405,-0.005869,57,27,-146
1011,18,16889,-0.001067,0.014405,-0.005869,57,27,-146
1011,15,16909,-0.001067,0.014939,-0.005869,57,27,-146
1009,-17,16907,-0.001067,0.014405,-0.005869,57,27,-146
1018,-15,16929,-0.001067,0.014405,-0.005869,57,27,-146
1023,-23,16914,-0.001067,0.014405,-0.005869,58,27,-146
1030,-21,16901,-0.001067,0.014405,-0.005869,57,27,-146
1031,-17,16912,-0.001067,0.014405,-0.005869,58,27,-146
1016,14,16899,-0.001067,0.014405,-0.005869,58,27,-146
1016,12,16906,-0.001067,0.014405,-0.005869,58,27,-146
1011,13,16892,-0.001067,0.014405,-0.005869,58,27,-146
1013,27,16887,-0.001067,0.014405,-0.005869,58,27,-146
1006,30,16868,-0.001067,0.014405,-0.005869,58,27,-146
1002,32,16875,-0.001067,0.014939,-0.005869,58,27,-146
1006,20,16866,-0.001067,0.014939,-0.005869,58,27,-147
1004,14,16871,-0.001067,0.014939,-0.005869,58,27,-146
985,-18,16872,-0.001067,0.014939,-0.006402,59,27,-146
992,-19,16836,-0.001067,0.014939,-0.006402,59,27,-146
