ax,ay,az,gx,gy,gz,mx,my,mz
-7302,237,13550,0.10564,3.2957,-0.12912,67,34,-11
-9142,269,11859,0.11524,3.587,-0.14139,70,35,-7
-10740,310,10060,0.10671,3.754,-0.14085,72,35,-2
-11861,396,7839,0.07096,3.7678,-0.13552,74,35,2
-13102,386,5975,0.032546,3.5491,-0.12965,75,35,6
-14237,414,4146,0.017607,3.1825,-0.13018,76,35,10
-15002,442,2681,0.013338,2.713,-0.11524,77,36,13
-15478,376,1502,0.003735,2.1827,-0.11524,77,36,16
-15696,437,749,-0.02721,1.6716,-0.10297,77,36,17
-15807,428,333,-0.03628,1.2015,-0.10244,77,36,18
-15908,403,91,-0.028811,0.76989,-0.10777,77,36,19
-16202,332,366,0.005335,0.44817,-0.11151,77,36,18
-16207,343,355,0.040015,0.36654,-0.11364,78,36,18
-16202,352,317,0.052287,0.36974,-0.11311,78,36,19
-16204,352,326,0.053354,0.36707,-0.11364,77,36,18
-16203,356,305,0.054954,0.36814,-0.11364,77,36,18
-16201,362,307,0.056021,0.3628,-0.11418,78,36,18
-16211,359,259,0.057622,0.36921,-0.11364,78,36,18
-16208,357,295,0.058155,0.36761,-0.11418,78,36,18
-16207,356,289,0.058689,0.37401,-0.11418,78,36,18
-16206,363,271,0.059756,0.37988,-0.11364,78,36,19
-16223,363,227,0.06029,0.38575,-0.11364,78,35,19
-16228,363,198,0.06029,0.38788,-0.11364,78,35,19
-16227,366,185,0.059223,0.38735,-0.11364,78,36,19
-16220,364,174,0.058155,0.39002,-0.11364,78,35,19
-16216,369,178,0.056555,0.38895,-0.11364,77,35,19
-16224,366,132,0.055488,0.39002,-0.11364,77,35,19
-16224,375,111,0.054954,0.38468,-0.11364,77,35,18
-16220,369,116,0.054954,0.37721,-0.11364,77,35,18
-16211,370,114,0.054421,0.37188,-0.11364,77,35,18
-16204,363,113,0.054421,0.36654,-0.11364,77,35,18
-16208,364,113,0.053887,0.358,-0.11364,77,35,18
-16213,354,119,0.053354,0.34787,-0.11364,77,35,18
-16219,352,120,0.05282,0.34413,-0.11364,77,35,18
-16209,343,136,0.05282,0.33986,-0.11364,77,35,18
-16208,339,163,0.05282,0.3372,-0.11364,78,36,18
-16219,336,133,0.052287,0.34093,-0.11364,77,35,18
-16211,340,162,0.052287,0.33933,-0.11364,77,35,18
-16221,346,151,0.052287,0.34626,-0.11364,78,35,18
-16212,346,134,0.05282,0.35374,-0.11364,77,35,18
-16209,351,135,0.05282,0.3596,-0.11364,77,35,18
-16200,351,142,0.05282,0.3612,-0.11364,78,35,18
-16214,362,137,0.05282,0.36227,-0.11364,78,35,18
-16213,356,142,0.052287,0.36227,-0.11364,78,35,18
-16216,360,157,0.051753,0.36174,-0.11364,78,35,18
-16216,346,167,0.05122,0.36174,-0.11364,78,35,18
-16214,343,156,0.050152,0.36014,-0.11364,78,35,18
-16211,333,201,0.049619,0.3564,-0.11364,78,35,18
-16211,332,182,0.049085,0.3548,-0.11364,78,35,19
-16213,336,195,0.049085,0.35374,-0.11364,78,35,19
-16211,336,200,0.049085,0.35374,-0.11364,78,35,19
-16211,336,196,0.049619,0.35213,-0.11364,78,35,19
-16208,336,198,0.049619,0.3516,-0.11418,77,35,19
-16212,336,212,0.049619,0.34947,-0.11364,77,35,19
-16215,344,239,0.050152,0.34947,-0.11364,77,35,19
-16222,346,218,0.050152,0.3516,-0.11364,77,35,19
-16230,342,226,0.050152,0.35427,-0.11364,77,35,19
-16225,331,239,0.049619,0.3484,-0.11364,77,35,19
-16229,329,238,0.048552,0.33613,-0.11418,77,35,19
-16229,322,327,0.045884,0.31425,-0.11471,77,35,19
-16226,321,398,0.045351,0.30412,-0.11471,78,35,19
-16234,327,422,0.045884,0.30305,-0.11524,78,35,19
-16214,336,493,0.044817,0.29611,-0.11471,77,35,18
-16224,333,538,0.041082,0.29558,-0.11471,77,36,18
-16201,335,651,0.037881,0.28918,-0.11418,77,36,18
-16214,344,693,0.037348,0.29451,-0.11418,77,36,18
-16210,348,765,0.037881,0.30465,-0.11364,77,36,18
-16219,356,744,0.041082,0.33026,-0.11311,77,36,18
-16218,354,750,0.041616,0.33773,-0.11258,77,36,18
-16210,345,740,0.041616,0.33933,-0.11258,77,36,18
-16238,338,710,0.043216,0.3372,-0.11311,78,36,18
-16227,341,732,0.046418,0.32546,-0.11311,78,36,18
-16227,350,743,0.048018,0.31852,-0.11364,78,36,18
-16226,351,776,0.047485,0.31959,-0.11364,78,36,17
-16222,351,801,0.046418,0.32119,-0.11364,78,36,17
-16214,352,813,0.045884,0.32066,-0.11364,78,36,17
-16214,357,832,0.044817,0.31905,-0.11364,78,36,17
-16193,364,929,0.042683,0.31745,-0.11311,78,36,17
-16183,353,956,0.041616,0.32652,-0.11364,78,36,17
-16182,346,1002,0.042683,0.32919,-0.11364,78,35,17
-16218,347,984,0.044284,0.32386,-0.11364,78,35,17
-16222,349,1001,0.045351,0.27584,-0.11364,78,36,18
-16254,341,1060,0.046418,0.18194,-0.11471,78,35,17
-16203,359,1357,0.04375,0.041082,-0.11471,78,35,17
-16202,351,1610,0.039482,-0.10991,-0.11524,79,35,16
-16099,366,2049,0.037881,-0.36334,-0.11631,79,35,14
-15860,387,2857,0.042683,-0.72294,-0.12111,78,35,12
-15476,358,3861,0.064558,-1.1418,-0.13765,78,35,9
-14856,356,5078,0.068826,-1.5595,-0.14459,77,36,5
-13917,339,6524,0.06936,-1.9976,-0.14886,76,35,1
-12550,304,8204,0.065625,-2.4457,-0.14566,74,36,-3
-10831,288,9898,0.060823,-2.8144,-0.12165,71,35,-7
-8861,279,11589,0.06189,-3.0886,-0.10938,68,35,-11
-7027,288,12823,0.062957,-3.102,-0.10404,65,35,-14
-5101,268,14013,0.058155,-2.8304,-0.098171,63,35,-17
-3341,297,14946,0.035747,-2.4271,-0.082165,60,35,-19
-1798,280,15691,0.030945,-1.9986,-0.074695,58,34,-20
-574,277,16176,0.031479,-1.5152,-0.070427,56,34,-21
242,309,16402,0.035747,-0.9737,-0.073095,55,34,-21
620,302,16395,0.044284,-0.46578,-0.097637,55,34,-21
798,297,16409,0.049085,-0.03628,-0.10938,54,34,-21
996,260,16650,0.051753,0.23582,-0.11364,54,34,-21
985,249,16621,0.053354,0.32172,-0.11418,54,34,-21
1000,240,16616,0.054421,0.34733,-0.11418,54,34,-22
1009,238,16607,0.054421,0.35427,-0.11418,54,34,-22
1010,234,16630,0.054421,0.35694,-0.11418,54,34,-22
1014,229,16631,0.054421,0.358,-0.11418,54,34,-22
1015,213,16624,0.054421,0.35854,-0.11364,55,34,-22
1020,220,16643,0.054421,0.35907,-0.11418,55,34,-22
1024,227,16633,0.054421,0.3596,-0.11418,55,34,-22
1025,238,16645,0.054421,0.3596,-0.11418,55,34,-21
1020,251,16657,0.054421,0.36014,-0.11418,55,35,-21
1030,258,16669,0.054421,0.36014,-0.11418,55,35,-22
1029,270,16637,0.054421,0.36014,-0.11418,54,35,-22
1028,274,16641,0.054421,0.36014,-0.11418,54,35,-22
1035,282,16635,0.054421,0.36014,-0.11418,54,35,-21
1033,285,16631,0.054421,0.36014,-0.11418,54,35,-22
1042,285,16649,0.054421,0.36014,-0.11418,54,35,-22
1043,282,16646,0.054421,0.36014,-0.11418,54,34,-22
1042,281,16653,0.054421,0.36014,-0.11418,54,34,-22
1034,282,16655,0.054421,0.36014,-0.11418,54,34,-22
1040,285,16676,0.054421,0.36067,-0.11418,54,34,-22
1041,283,16643,0.054421,0.36067,-0.11418,54,34,-22
1038,286,16640,0.054421,0.36067,-0.11418,54,34,-22
1036,277,16628,0.054421,0.36067,-0.11418,54,34,-21
1028,268,16624,0.054421,0.36067,-0.11418,54,34,-21
1029,261,16620,0.054421,0.36067,-0.11418,54,34,-21
1030,256,16600,0.054421,0.36067,-0.11418,54,35,-21
1026,248,16595,0.054421,0.36067,-0.11418,54,35,-21
1025,237,16595,0.054421,0.36067,-0.11418,54,35,-21
1030,231,16616,0.054421,0.36067,-0.11418,54,35,-21
1035,233,16619,0.054421,0.36067,-0.11418,54,35,-21
1043,222,16630,0.054421,0.36014,-0.11418,53,35,-21
1040,220,16623,0.054421,0.36014,-0.11418,54,34,-21
1045,225,16627,0.054421,0.36014,-0.11418,54,34,-21
