2,1,0,3,4,5,6,7,8,9,10,11,12,13,14
1740471295000001,      ,2025/02/25 14;53;23,-164.0625,-382.8125,16039.0625,0.0,0.0,0.0,-2487.0,8768.0,-20915.0,-1.478,0.533,-16.551
1740471295000002,      ,2025/02/25 14;53;23,-195.3125,-382.8125,15960.9375,0.0,0.0,0.0,-2486.0,8761.0,-20928.0,-1.478,0.533,-16.551
1740471295000003,      ,2025/02/25 14;53;23,-140.625,-406.25,15968.75,0.0,0.0,0.0,-2486.0,8766.0,-20877.0,-1.478,0.533,-16.551
1740471295000004,      ,2025/02/25 14;53;23,-156.25,-445.3125,15992.1875,0.0,0.0,0.0,-2494.0,8782.0,-20924.0,-1.478,0.533,-16.551
1740471295000005,      ,2025/02/25 14;53;23,-148.4375,-429.6875,15992.1875,0.0,0.0,0.0,-2489.0,8769.0,-20898.0,-1.478,0.533,-16.551
1740471295000006,      ,2025/02/25 14;53;23,-164.0625,-421.875,16007.8125,0.0,0.0,0.0,-2504.0,8779.0,-20943.0,-1.478,0.527,-16.551
1740471295000007,      ,2025/02/25 14;53;23,-148.4375,-421.875,16015.625,0.0,0.0,0.0,-2499.0,8776.0,-20898.0,-1.478,0.527,-16.551
1740471295000008,      ,2025/02/25 14;53;24,-85.9375,-445.3125,15984.375,0.0,0.0,0.0,-2498.0,8769.0,-20935.0,-1.478,0.527,-16.551
1740471295000009,      ,2025/02/25 14;53;24,-210.9375,-382.8125,16039.0625,0.0,0.0,0.0,-2494.0,8775.0,-20897.0,-1.478,0.527,-16.551
1740471295000010,      ,2025/02/25 14;53;24,-132.8125,-414.0625,16015.625,0.0,0.0,0.0,-2491.0,8772.0,-20877.0,-1.478,0.527,-16.551
1740471295000011,  9.83,2025/02/25 14;53;24,-171.875,-375.0,16023.4375,0.0,0.0,0.0,-2493.0,8768.0,-20778.0,-1.483,0.527,-16.551
1740471295000012,  9.83,2025/02/25 14;53;24,-148.4375,-375.0,16015.625,0.0,0.0,0.0,-2502.0,8769.0,-20856.0,-1.483,0.527,-16.551
1740471295000013,  9.83,2025/02/25 14;53;24,-132.8125,-406.25,15976.5625,0.0,0.0,0.0,-2497.0,8773.0,-20841.0,-1.483,0.527,-16.551
1740471295000014,  9.83,2025/02/25 14;53;24,-132.8125,-390.625,15960.9375,0.0,0.0,0.0,-2487.0,8762.0,-20876.0,-1.478,0.522,-16.551
1740471295000015,  9.83,2025/02/25 14;53;24,-171.875,-406.25,16007.8125,0.0,0.0,0.0,-2495.0,8778.0,-20914.0,-1.478,0.522,-16.551
1740471295000016,  9.83,2025/02/25 14;53;24,-125.0,-429.6875,16039.0625,0.0,0.0,0.0,-2485.0,8779.0,-20964.0,-1.478,0.527,-16.551
1740471295000017,  9.83,2025/02/25 14;53;24,-164.0625,-414.0625,15992.1875,0.0,0.0,0.0,-2485.0,8775.0,-20968.0,-1.478,0.527,-16.551
1740471295000018,  9.83,2025/02/25 14;53;25,-148.4375,-437.5,15992.1875,0.0,0.0,0.0,-2486.0,8765.0,-20962.0,-1.478,0.527,-16.551
1740471295000019,  9.83,2025/02/25 14;53;25,-179.6875,-390.625,16023.4375,0.0,0.0,0.0,-2501.0,8754.0,-20894.0,-1.478,0.522,-16.551
1740471295000020,  9.83,2025/02/25 14;53;25,-125.0,-406.25,16000.0,0.0,0.0,0.0,-2485.0,8759.0,-20835.0,-1.478,0.522,-16.551
1740471295000021,  9.83,2025/02/25 14;53;25,-148.4375,-414.0625,15992.1875,0.0,0.0,0.0,-2502.0,8761.0,-20886.0,-1.478,0.522,-16.551
1740471295000022, 10.09,2025/02/25 14;53;25,-164.0625,-367.1875,15984.375,0.0,0.0,0.0,-2498.0,8776.0,-20908.0,-1.478,0.522,-16.551
1740471295000023, 10.09,2025/02/25 14;53;25,-148.4375,-390.625,16023.4375,0.0,0.0,0.0,-2492.0,8762.0,-20870.0,-1.478,0.522,-16.551
1740471295000024, 10.09,2025/02/25 14;53;25,-93.75,-390.625,15992.1875,0.0,0.0,0.0,-2490.0,8760.0,-20901.0,-1.478,0.522,-16.551
1740471295000025, 10.09,2025/02/25 14;53;25,-140.625,-398.4375,16015.625,0.0,0.0,0.0,-2499.0,8757.0,-20881.0,-1.478,0.516,-16.551
1740471295000026, 10.09,2025/02/25 14;53;25,-132.8125,-406.25,16023.4375,0.0,0.0,0.0,-2492.0,8767.0,-20879.0,-1.478,0.516,-16.551
1740471295000027, 10.09,2025/02/25 14;53;25,-140.625,-390.625,15984.375,0.0,0.0,0.0,-2487.0,8756.0,-20953.0,-1.478,0.516,-16.551
1740471295000028, 10.09,2025/02/25 14;53;26,-187.5,-468.75,15953.125,0.0,0.0,0.0,-2491.0,8770.0,-20883.0,-1.478,0.516,-16.551
1740471295000029, 10.09,2025/02/25 14;53;26,-171.875,-429.6875,15968.75,0.0,0.0,0.0,-2497.0,8778.0,-20940.0,-1.478,0.516,-16.551
1740471295000030, 10.09,2025/02/25 14;53;26,-109.375,-382.8125,16023.4375,0.0,0.0,0.0,-2489.0,8770.0,-20943.0,-1.478,0.516,-16.551
1740471295000031, 10.09,2025/02/25 14;53;26,-117.1875,-421.875,16007.8125,0.0,0.0,0.0,-2489.0,8768.0,-20936.0,-1.478,0.516,-16.551
1740471295000032, 10.09,2025/02/25 14;53;26,-101.5625,-429.6875,16007.8125,0.0,0.0,0.0,-2481.0,8773.0,-20919.0,-1.478,0.516,-16.551
1740471295000033, 10.07,2025/02/25 14;53;26,-132.8125,-398.4375,16000.0,0.0,0.0,0.0,-2499.0,8770.0,-20960.0,-1.483,0.516,-16.551
1740471295000034, 10.07,2025/02/25 14;53;26,-140.625,-421.875,16007.8125,0.0,0.0,0.0,-2485.0,8776.0,-20942.0,-1.478,0.522,-16.551
1740471295000035, 10.07,2025/02/25 14;53;26,-101.5625,-398.4375,15976.5625,0.0,0.0,0.0,-2493.0,8771.0,-20904.0,-1.478,0.522,-16.551
1740471295000036, 10.07,2025/02/25 14;53;26,-101.5625,-414.0625,16007.8125,0.0,0.0,0.0,-2492.0,8771.0,-20910.0,-1.478,0.522,-16.551
1740471295000037, 10.07,2025/02/25 14;53;26,-125.0,-382.8125,16015.625,-0.122,1.465,0.0,-2499.0,8780.0,-20922.0,-1.45,0.472,-16.545
1740471295000038, 10.07,2025/02/25 14;53;27,-70.3125,-93.75,16570.3125,2.686,9.644,-5.554,-2477.0,8782.0,-20986.0,-1.533,0.873,-16.567
1740471295000039, 10.07,2025/02/25 14;53;27,-1562.5,-507.8125,16093.75,1.343,41.443,-2.136,-2213.0,8741.0,-21222.0,-0.868,5.889,-17.331
1740471295000040, 10.07,2025/02/25 14;53;27,-3210.9375,-320.3125,16023.4375,-0.366,85.266,1.892,-1651.0,8728.0,-21608.0,-0.917,12.145,-17.43
1740471295000041, 10.07,2025/02/25 14;53;27,-5851.5625,-31.25,14890.625,-1.282,92.896,4.272,-702.0,8775.0,-21971.0,-0.956,20.984,-17.287
1740471295000042, 10.07,2025/02/25 14;53;27,-7960.9375,-93.75,13554.6875,4.028,62.805,-5.554,328.0,8856.0,-22120.0,-1.478,28.339,-17.534
1740471295000043, 10.07,2025/02/25 14;53;27,-9117.1875,-46.875,12820.3125,2.686,37.72,-1.587,1075.0,8889.0,-22070.0,-1.472,33.206,-17.765
1740471295000044, 10.06,2025/02/25 14;53;27,-9671.875,-742.1875,12890.625,-3.54,27.222,5.31,1523.0,8896.0,-21985.0,-1.45,36.134,-18.045
1740471295000045, 10.06,2025/02/25 14;53;27,-10289.0625,-312.5,12156.25,0.0,21.606,0.427,1855.0,8924.0,-21897.0,-1.483,38.156,-17.15
1740471295000046, 10.06,2025/02/25 14;53;27,-10695.3125,-148.4375,11835.9375,-0.488,22.278,1.038,2094.0,8940.0,-21834.0,-1.478,40.232,-17.227
1740471295000047, 10.06,2025/02/25 14;53;27,-11328.125,273.4375,10601.5625,-0.183,23.071,0.61,2360.0,8941.0,-21695.0,-1.45,43.044,-17.271
1740471295000048, 10.06,2025/02/25 14;53;28,-11859.375,-421.875,10304.6875,0.0,19.592,0.549,2617.0,8947.0,-21540.0,-1.406,45.807,-17.584
1740471295000049, 10.06,2025/02/25 14;53;28,-11984.375,-210.9375,10367.1875,0.427,-14.587,-0.671,2763.0,8919.0,-21490.0,-1.373,45.989,-18.056
1740471295000050, 10.06,2025/02/25 14;53;28,-12093.75,-390.625,9984.375,8.118,-53.65,-9.521,2608.0,8910.0,-21603.0,-1.362,43.017,-18.517
1740471295000051, 10.06,2025/02/25 14;53;28,-9320.3125,-484.375,12179.6875,-10.254,-99.854,10.376,1935.0,8886.0,-21908.0,-1.434,34.711,-18.484
1740471295000052, 10.06,2025/02/25 14;53;28,-5757.8125,-546.875,15414.0625,13.306,-139.526,-0.916,796.0,8855.0,-22136.0,-1.099,23.78,-18.386
1740471295000053, 10.06,2025/02/25 14;53;28,-2593.75,-296.875,16312.5,1.16,-137.268,-2.502,-714.0,8737.0,-22019.0,-0.945,11.426,-18.402
1740471295000054, 10.06,2025/02/25 14;53;28,-515.625,-484.375,16031.25,-1.526,-57.617,-1.16,-2059.0,8659.0,-21426.0,-1.324,2.791,-17.853
1740471295000055, 10.02,2025/02/25 14;53;28,-226.5625,-398.4375,15960.9375,0.244,-0.854,-0.183,-2597.0,8681.0,-21040.0,-1.434,1.511,-17.732
1740471295000056, 10.02,2025/02/25 14;53;28,-78.125,70.3125,17296.875,-3.54,10.498,0.916,-2696.0,8677.0,-20961.0,-1.478,1.538,-17.71
1740471295000057, 10.02,2025/02/25 14;53;28,-179.6875,-375.0,15906.25,-0.122,0.0,0.0,-2714.0,8667.0,-20944.0,-1.472,1.401,-17.688
1740471295000058, 10.02,2025/02/25 14;53;29,-125.0,-429.6875,16031.25,-0.183,0.366,0.0,-2704.0,8657.0,-20946.0,-1.461,1.346,-17.672
1740471295000059, 10.02,2025/02/25 14;53;29,-156.25,-398.4375,16062.5,0.0,-0.305,0.122,-2711.0,8658.0,-20913.0,-1.467,1.302,-17.65
1740471295000060, 10.02,2025/02/25 14;53;29,-93.75,-421.875,16023.4375,0.122,-0.122,0.061,-2707.0,8665.0,-20907.0,-1.461,1.258,-17.633
1740471295000061, 10.02,2025/02/25 14;53;29,-164.0625,-398.4375,15992.1875,-0.061,0.122,0.061,-2711.0,8651.0,-20925.0,-1.461,1.219,-17.617
1740471295000062, 10.02,2025/02/25 14;53;29,-109.375,-421.875,16039.0625,0.0,-0.061,0.0,-2716.0,8665.0,-20954.0,-1.461,1.176,-17.6
1740471295000063, 10.02,2025/02/25 14;53;29,-125.0,-421.875,16000.0,0.0,0.0,0.0,-2706.0,8666.0,-20942.0,-1.461,1.137,-17.584
1740471295000064, 10.02,2025/02/25 14;53;29,-171.875,-437.5,15960.9375,0.0,-0.122,0.0,-2718.0,8668.0,-20929.0,-1.456,1.099,-17.573
1740471295000065, 10.02,2025/02/25 14;53;29,-125.0,-375.0,15976.5625,0.0,0.061,0.0,-2707.0,8662.0,-20927.0,-1.461,1.066,-17.562
1740471295000066, 10.09,2025/02/25 14;53;29,-132.8125,-414.0625,16031.25,0.061,0.0,0.0,-2714.0,8670.0,-20916.0,-1.456,1.033,-17.551
1740471295000067, 10.09,2025/02/25 14;53;29,-156.25,-453.125,16031.25,0.061,0.0,0.0,-2720.0,8662.0,-20944.0,-1.456,1.005,-17.54
1740471295000068, 10.09,2025/02/25 14;53;29,-171.875,-437.5,16000.0,-0.061,0.0,0.0,-2715.0,8665.0,-20945.0,-1.456,0.978,-17.529
1740471295000069, 10.09,2025/02/25 14;53;30,-156.25,-453.125,16289.0625,-0.183,0.244,0.0,-2719.0,8665.0,-20934.0,-1.461,0.95,-17.518
1740471295000070, 10.09,2025/02/25 14;53;30,-156.25,-398.4375,16046.875,0.122,-0.183,0.0,-2717.0,8671.0,-20935.0,-1.456,0.928,-17.507
1740471295000071, 10.09,2025/02/25 14;53;30,-132.8125,-421.875,16007.8125,0.0,0.0,0.0,-2710.0,8652.0,-20898.0,-1.461,0.906,-17.501
1740471295000072, 10.09,2025/02/25 14;53;30,-117.1875,-414.0625,16000.0,0.0,0.0,0.0,-2714.0,8647.0,-20923.0,-1.461,0.884,-17.49
1740471295000073, 10.09,2025/02/25 14;53;30,-148.4375,-445.3125,16000.0,-0.122,0.061,0.0,-2707.0,8642.0,-20951.0,-1.456,0.862,-17.485
1740471295000074, 10.09,2025/02/25 14;53;30,-125.0,-414.0625,16015.625,0.061,-0.122,0.0,-2709.0,8655.0,-20945.0,-1.456,0.846,-17.474
1740471295000075, 10.09,2025/02/25 14;53;30,-148.4375,-375.0,15984.375,-0.061,0.0,0.0,-2694.0,8661.0,-20912.0,-1.456,0.824,-17.468
1740471295000076, 10.09,2025/02/25 14;53;30,-125.0,-398.4375,16054.6875,0.122,-0.061,0.0,-2715.0,8668.0,-20960.0,-1.456,0.807,-17.463
1740471295000077, 10.07,2025/02/25 14;53;30,-93.75,-390.625,15984.375,0.122,0.0,0.0,-2717.0,8659.0,-20976.0,-1.456,0.786,-17.457
1740471295000078, 10.07,2025/02/25 14;53;30,-187.5,-406.25,16023.4375,0.061,0.0,0.0,-2708.0,8667.0,-20951.0,-1.456,0.769,-17.452
1740471295000079, 10.07,2025/02/25 14;53;31,-210.9375,-398.4375,16007.8125,0.0,-0.122,0.0,-2715.0,8661.0,-20948.0,-1.456,0.753,-17.446
1740471295000080, 10.07,2025/02/25 14;53;31,-148.4375,-414.0625,16015.625,0.0,0.0,0.0,-2705.0,8662.0,-20926.0,-1.456,0.736,-17.441
