
07,10.635 
-218.750000,-921.875000,15492.187500,-2.598,0.802,10.635 
-226.562500,-781.250000,15906.250000,-2.593,0.807,10.635 
-210.937500,-531.250000,16562.500000,-2.582,0.802,10.635 
-242.187500,-695.312500,15960.937500,-2.593,0.802,10.635 
-187.500000,-945.312500,15726.562500,-2.604,0.802,10.635 
-226.562500,-726.562500,16101.562500,-2.593,0.807,10.635 
-210.937500,-523.437500,16234.375000,-2.582,0.807,10.635 
-171.875000,-679.687500,16062.500000,-2.593,0.807,10.635 
-195.312500,-953.125000,15867.187500,-2.598,0.807,10.635 
-203.125000,-835.937500,15789.062500,-2.593,0.807,10.635 
-296.875000,-445.312500,16203.125000,-2.576,0.807,10.635 
-273.437500,-679.687500,16335.937500,-2.587,0.807,10.635 
-156.250000,-937.500000,15718.750000,-2.598,0.802,10.635 
-140.625000,-804.687500,15765.625000,-2.593,0.807,10.635 
-312.500000,-554.687500,16304.687500,-2.576,0.807,10.635 
-210.937500,-695.312500,16250.000000,-2.587,0.807,10.635 
-195.312500,-828.125000,15562.500000,-2.598,0.807,10.635 
-179.687500,-929.687500,15843.750000,-2.593,0.807,10.635 
-289.062500,-625.000000,16265.625000,-2.582,0.807,10.635 
-203.125000,-578.125000,16046.875000,-2.587,0.807,10.635 
-226.562500,-921.875000,15820.312500,-2.598,0.807,10.635 
-164.062500,-882.812500,15937.500000,-2.593,0.802,10.635 
-195.312500,-546.875000,15906.250000,-2.582,0.802,10.635 
-179.687500,-656.250000,16414.062500,-2.587,0.802,10.635 
-257.812500,-890.625000,15781.250000,-2.598,0.802,10.635 
-140.625000,-937.500000,15617.187500,-2.593,0.802,10.635 
-296.875000,-609.375000,16101.562500,-2.582,0.802,10.635 
-218.750000,-562.500000,16406.250000,-2.587,0.802,10.635 
-257.812500,-875.000000,15710.937500,-2.598,0.802,10.635 
-171.875000,-875.000000,15773.437500,-2.598,0.802,10.635 
-234.375000,-562.500000,16367.187500,-2.587,0.802,10.635 
-257.812500,-593.750000,16210.937500,-2.587,0.802,10.635 
-218.750000,-750.000000,15898.437500,-2.598,0.802,10.635 
-203.125000,-921.875000,15945.312500,-2.598,0.802,10.635 
-164.062500,-656.250000,15875.000000,-2.587,0.802,10.635 
-210.937500,-562.500000,16242.187500,-2.587,0.802,10.635 
-234.375000,-781.250000,15921.875000,-2.598,0.802,10.635 
-179.687500,-984.375000,15671.875000,-2.598,0.802,10.635 
-234.375000,-609.375000,15898.437500,-2.587,0.802,10.635 
-218.750000,-578.125000,16429.687500,-2.582,0.802,10.635 
-226.562500,-851.562500,15960.937500,-2.598,0.802,10.635 
-148.437500,-859.375000,15539.062500,-2.598,0.802,10.635 
-281.250000,-750.000000,16164.062500,-2.587,0.802,10.635 
-226.562500,-562.500000,16304.687500,-2.582,0.802,10.635 
-250.000000,-757.812500,15765.625000,-2.593,0.802,10.635 
-242.187500,-960.937500,15851.562500,-2.598,0.802,10.635 
-242.187500,-710.937500,16117.187500,-2.587,0.802,10.635 
-218.750000,-515.625000,16078.125000,-2.582,0.802,10.635 
-218.750000,-687.500000,16234.375000,-2.593,0.802,10.635 
